ID chr strand start end type name commonName endConfidence source
ST5840 12 - 36349 37141 SUTs SUT685 SUT685 mappedNone Manual
ST5859 12 - 112125 114309 SUTs SUT686 SUT686 bothEndsMapped Manual
ST5885 12 - 203085 204725 SUTs SUT687 SUT687 bothEndsMapped Manual
ST5889 12 - 223197 224597 SUTs SUT688 SUT688 bothEndsMapped Manual
ST5915 12 - 287765 288885 SUTs SUT689 SUT689 bothEndsMapped Manual
ST5916 12 - 289133 289613 SUTs SUT690 SUT690 bothEndsMapped Manual
ST5917 12 - 289717 289917 SUTs SUT691 SUT691 bothEndsMapped Manual
ST5918 12 - 290061 291693 SUTs SUT692 SUT692 bothEndsMapped Manual
ST5925 12 - 322085 323469 SUTs SUT693 SUT693 bothEndsMapped Manual
ST5926 12 - 323485 326261 SUTs SUT694 SUT694 bothEndsMapped Manual
ST5941 12 - 370189 370965 SUTs SUT695 SUT695 bothEndsMapped Manual
ST5964 12 - 449005 449613 SUTs SUT696 SUT696 bothEndsMapped Manual
ST5968 12 - 498157 498685 SUTs SUT697 SUT697 bothEndsMapped Manual
ST6003 12 - 603429 603861 SUTs SUT698 SUT698 bothEndsMapped Manual
ST6007 12 - 614229 614581 SUTs SUT699 SUT699 bothEndsMapped Manual
ST6014 12 - 636053 636373 SUTs SUT700 SUT700 bothEndsMapped Manual
ST6015 12 - 641357 642381 SUTs SUT701 SUT701 bothEndsMapped Manual
ST6019 12 - 659837 661453 SUTs SUT702 SUT702 bothEndsMapped Manual
ST6027 12 - 678149 679949 SUTs SUT703 SUT703 bothEndsMapped Manual
ST6059 12 - 781419 781995 SUTs SUT704 SUT704 mapped5 Manual
ST6061 12 - 783483 783843 SUTs SUT705 SUT705 mapped5 Manual
ST6064 12 - 789699 789875 SUTs SUT706 SUT706 bothEndsMapped Manual
ST6070 12 - 806843 808851 SUTs SUT707 SUT707 bothEndsMapped Manual
ST6075 12 - 827915 828275 SUTs SUT708 SUT708 bothEndsMapped Manual
ST6102 12 - 921643 922387 SUTs SUT709 SUT709 mappedNone Manual
ST6104 12 - 928244 928572 SUTs SUT710 SUT710 bothEndsMapped Manual
ST6123 12 - 1025380 1026708 SUTs SUT711 SUT711 mapped3 Manual
ST6125 12 - 1029908 1030620 SUTs SUT712 SUT712 bothEndsMapped Manual
ST6126 12 - 1033420 1035756 SUTs SUT713 SUT713 bothEndsMapped Manual
ST6133 13 - 9269 9845 SUTs SUT714 SUT714 bothEndsMapped Manual
ST6142 13 - 29877 30309 SUTs SUT715 SUT715 mapped5 Manual
ST6146 13 - 46021 46509 SUTs SUT716 SUT716 bothEndsMapped Manual
ST6170 13 - 121365 122981 SUTs SUT717 SUT717 mapped5 Manual
ST6177 13 - 146269 146301 SUTs SUT718 SUT718 bothEndsMapped Manual
ST6184 13 - 169853 171445 SUTs SUT719 SUT719 mapped5 Manual
ST6193 13 - 219221 219853 SUTs SUT720 SUT720 bothEndsMapped Manual
ST6206 13 - 258725 258965 SUTs SUT721 SUT721 bothEndsMapped Manual
ST6207 13 - 259477 260077 SUTs SUT722 SUT722 bothEndsMapped Manual
ST6209 13 - 262701 262837 SUTs SUT723 SUT723 mapped5 Manual
ST6210 13 - 265541 267477 SUTs SUT724 SUT724 bothEndsMapped Manual
ST6212 13 - 271701 271917 SUTs SUT725 SUT725 bothEndsMapped Manual
ST6215 13 - 282781 283749 SUTs SUT726 SUT726 mapped5 Manual
ST6218 13 - 288109 289765 SUTs SUT727 SUT727 bothEndsMapped Manual
ST6224 13 - 311477 312045 SUTs SUT728 SUT728 bothEndsMapped Manual
ST6259 13 - 433341 434189 SUTs SUT729 SUT729 bothEndsMapped Manual
ST6269 13 - 465253 465669 SUTs SUT730 SUT730 bothEndsMapped Manual
ST6274 13 - 489557 489845 SUTs SUT731 SUT731 bothEndsMapped Manual
ST6289 13 - 536061 537085 SUTs SUT732 SUT732 bothEndsMapped Manual
ST6314 13 - 616045 616325 SUTs SUT733 SUT733 bothEndsMapped Manual
ST6315 13 - 618893 619461 SUTs SUT734 SUT734 bothEndsMapped Manual
ST6327 13 - 654565 654781 SUTs SUT735 SUT735 bothEndsMapped Manual
ST6338 13 - 687789 688853 SUTs SUT736 SUT736 bothEndsMapped Manual
ST6349 13 - 731437 732109 SUTs SUT737 SUT737 bothEndsMapped Manual
ST6361 13 - 772749 773597 SUTs SUT738 SUT738 bothEndsMapped Manual
ST6384 13 - 854541 855005 SUTs SUT739 SUT739 bothEndsMapped Manual
ST6400 13 - 898029 898301 SUTs SUT740 SUT740 bothEndsMapped Manual
ST6414 14 - 41853 41901 SUTs SUT741 SUT741 bothEndsMapped Manual
ST6427 14 - 65758 66246 SUTs SUT742 SUT742 bothEndsMapped Manual
ST6438 14 - 110847 112903 SUTs SUT743 SUT743 bothEndsMapped Manual
ST6464 14 - 201695 201983 SUTs SUT744 SUT744 bothEndsMapped Manual
ST6465 14 - 204919 206743 SUTs SUT745 SUT745 bothEndsMapped Manual
ST6478 14 - 250783 251743 SUTs SUT746 SUT746 bothEndsMapped Manual
ST6502 14 - 335175 337743 SUTs SUT747 SUT747 bothEndsMapped Manual
ST6539 14 - 466119 466639 SUTs SUT748 SUT748 bothEndsMapped Manual
ST6556 14 - 529848 531456 SUTs SUT749 SUT749 bothEndsMapped Manual
ST6560 14 - 542120 543136 SUTs SUT750 SUT750 bothEndsMapped Manual
ST6573 14 - 604472 605248 SUTs SUT751 SUT751 bothEndsMapped Manual
ST6574 14 - 610000 611104 SUTs SUT752 SUT752 bothEndsMapped Manual
ST6584 14 - 635432 636864 SUTs SUT753 SUT753 bothEndsMapped Manual
ST6588 14 - 652480 653208 SUTs SUT754 SUT754 bothEndsMapped Manual
ST6602 14 - 705328 705944 SUTs SUT755 SUT755 bothEndsMapped Manual
ST6613 14 - 735848 736160 SUTs SUT756 SUT756 bothEndsMapped Manual
ST6615 14 - 740432 742216 SUTs SUT757 SUT757 bothEndsMapped Manual
ST6622 14 - 763088 764024 SUTs SUT758 SUT758 mapped5 Manual
ST6623 14 - 764728 766608 SUTs SUT759 SUT759 mapped3 Manual
ST6624 14 - 766608 769384 SUTs SUT760 SUT760 bothEndsMapped Manual
ST6628 15 - 5589 6893 SUTs SUT761 SUT761 bothEndsMapped Manual
ST6629 15 - 6957 7933 SUTs SUT762 SUT762 bothEndsMapped Manual
ST6634 15 - 34573 35637 SUTs SUT763 SUT763 bothEndsMapped Manual
ST6636 15 - 39077 40221 SUTs SUT764 SUT764 bothEndsMapped Manual
ST6637 15 - 40965 43294 SUTs SUT765 SUT765 bothEndsMapped Manual
ST6648 15 - 73534 73910 SUTs SUT766 SUT766 bothEndsMapped Manual
ST6658 15 - 101062 101262 SUTs SUT767 SUT767 bothEndsMapped Manual
ST6693 15 - 219230 220542 SUTs SUT768 SUT768 bothEndsMapped Manual
ST6721 15 - 326150 326454 SUTs SUT769 SUT769 bothEndsMapped Manual
ST6728 15 - 348990 349750 SUTs SUT770 SUT770 bothEndsMapped Manual
ST6729 15 - 355206 355822 SUTs SUT771 SUT771 bothEndsMapped Manual
ST6730 15 - 356158 357222 SUTs SUT772 SUT772 bothEndsMapped Manual
ST6733 15 - 368638 369446 SUTs SUT773 SUT773 bothEndsMapped Manual
ST6735 15 - 371118 371350 SUTs SUT774 SUT774 bothEndsMapped Manual
ST6736 15 - 371710 372414 SUTs SUT775 SUT775 bothEndsMapped Manual
ST6749 15 - 400126 401414 SUTs SUT776 SUT776 mapped5 Manual
ST6768 15 - 447262 448366 SUTs SUT777 SUT777 bothEndsMapped Manual
ST6780 15 - 494374 494662 SUTs SUT778 SUT778 bothEndsMapped Manual
ST6788 15 - 521670 522630 SUTs SUT779 SUT779 bothEndsMapped Manual
ST6791 15 - 536894 537214 SUTs SUT780 SUT780 bothEndsMapped Manual
ST6795 15 - 550294 550614 SUTs SUT781 SUT781 mapped5 Manual
ST6808 15 - 579006 579950 SUTs SUT782 SUT782 bothEndsMapped Manual
ST6843 15 - 689190 689430 SUTs SUT783 SUT783 bothEndsMapped Manual
ST6844 15 - 690094 690358 SUTs SUT784 SUT784 bothEndsMapped Manual
ST6845 15 - 690822 692206 SUTs SUT785 SUT785 bothEndsMapped Manual
ST6851 15 - 721742 722630 SUTs SUT786 SUT786 mapped5 Manual
ST6852 15 - 723038 723158 SUTs SUT787 SUT787 bothEndsMapped Manual
ST6882 15 - 804239 804823 SUTs SUT788 SUT788 bothEndsMapped Manual
ST6888 15 - 817055 818135 SUTs SUT789 SUT789 mapped5 Manual
ST6893 15 - 832103 832295 SUTs SUT790 SUT790 bothEndsMapped Manual
ST6895 15 - 836519 837239 SUTs SUT791 SUT791 mapped5 Manual
ST6902 15 - 849047 849655 SUTs SUT792 SUT792 bothEndsMapped Manual
ST6911 15 - 881287 882439 SUTs SUT793 SUT793 bothEndsMapped Manual
ST6914 15 - 891687 892599 SUTs SUT794 SUT794 bothEndsMapped Manual
ST6940 15 - 969156 970031 SUTs SUT795 SUT795 bothEndsMapped Manual
ST6942 15 - 980951 981471 SUTs SUT796 SUT796 bothEndsMapped Manual
ST6944 15 - 982519 984799 SUTs SUT797 SUT797 bothEndsMapped Manual
ST6947 15 - 988951 989431 SUTs SUT798 SUT798 bothEndsMapped Manual
ST6948 15 - 991743 992743 SUTs SUT799 SUT799 mapped3 Manual
ST6959 15 - 1026631 1028031 SUTs SUT800 SUT800 bothEndsMapped Manual
ST6967 15 - 1057511 1058463 SUTs SUT801 SUT801 bothEndsMapped Manual
ST6969 15 - 1061111 1064391 SUTs SUT802 SUT802 mapped5 Manual
ST6971 16 - 23909 24701 SUTs SUT803 SUT803 bothEndsMapped Manual
ST6974 16 - 40165 40877 SUTs SUT804 SUT804 bothEndsMapped Manual
ST6977 16 - 46861 47197 SUTs SUT805 SUT805 bothEndsMapped Manual
ST6998 16 - 108949 109101 SUTs SUT806 SUT806 bothEndsMapped Manual
ST6999 16 - 114365 116373 SUTs SUT807 SUT807 bothEndsMapped Manual
ST7002 16 - 125477 125813 SUTs SUT808 SUT808 bothEndsMapped Manual
ST7007 16 - 132413 132733 SUTs SUT809 SUT809 bothEndsMapped Manual
ST7010 16 - 145533 146661 SUTs SUT810 SUT810 bothEndsMapped Manual
ST7018 16 - 164989 165541 SUTs SUT811 SUT811 bothEndsMapped Manual
ST7074 16 - 347671 348287 SUTs SUT812 SUT812 bothEndsMapped Manual
ST7080 16 - 360351 360599 SUTs SUT813 SUT813 bothEndsMapped Manual
ST7102 16 - 431375 431631 SUTs SUT814 SUT814 bothEndsMapped Manual
ST7103 16 - 443111 444271 SUTs SUT815 SUT815 bothEndsMapped Manual
ST7109 16 - 455799 456591 SUTs SUT816 SUT816 bothEndsMapped Manual
ST7111 16 - 459215 459839 SUTs SUT817 SUT817 bothEndsMapped Manual
ST7121 16 - 482007 483031 SUTs SUT818 SUT818 mapped5 Manual
ST7126 16 - 499431 500207 SUTs SUT819 SUT819 bothEndsMapped Manual
ST7134 16 - 522503 522727 SUTs SUT820 SUT820 bothEndsMapped Manual
ST7135 16 - 524991 525503 SUTs SUT821 SUT821 mapped3 Manual
ST7143 16 - 556359 557471 SUTs SUT822 SUT822 bothEndsMapped Manual
ST7154 16 - 585751 586591 SUTs SUT823 SUT823 mapped5 Manual
ST7155 16 - 587759 588167 SUTs SUT824 SUT824 bothEndsMapped Manual
ST7156 16 - 588431 589967 SUTs SUT825 SUT825 bothEndsMapped Manual
ST7164 16 - 614575 615279 SUTs SUT826 SUT826 mapped5 Manual
ST7165 16 - 619767 619983 SUTs SUT827 SUT827 bothEndsMapped Manual
ST7168 16 - 627335 629079 SUTs SUT828 SUT828 bothEndsMapped Manual
ST7171 16 - 643543 644975 SUTs SUT829 SUT829 bothEndsMapped Manual
ST7173 16 - 645415 645679 SUTs SUT830 SUT830 bothEndsMapped Manual
ST7175 16 - 647111 647607 SUTs SUT831 SUT831 mapped5 Manual
ST7185 16 - 678375 678687 SUTs SUT832 SUT832 mapped5 Manual
ST7186 16 - 681207 681959 SUTs SUT833 SUT833 bothEndsMapped Manual
ST7215 16 - 769743 770687 SUTs SUT834 SUT834 bothEndsMapped Manual
ST7217 16 - 777520 778191 SUTs SUT835 SUT835 bothEndsMapped Manual
ST7218 16 - 781967 785375 SUTs SUT836 SUT836 bothEndsMapped Manual
ST7219 16 - 786967 787671 SUTs SUT837 SUT837 bothEndsMapped Manual
ST7220 16 - 789447 789607 SUTs SUT838 SUT838 bothEndsMapped Manual
ST7221 16 - 790039 790759 SUTs SUT839 SUT839 bothEndsMapped Manual
ST7225 16 - 797791 799039 SUTs SUT840 SUT840 bothEndsMapped Manual
ST7233 16 - 825055 825463 SUTs SUT841 SUT841 mapped3 Manual
ST7236 16 - 828663 829615 SUTs SUT842 SUT842 bothEndsMapped Manual
ST7243 16 - 863439 864223 SUTs SUT843 SUT843 mapped3 Manual
ST7250 16 - 877679 877967 SUTs SUT844 SUT844 mapped5 Manual
ST7253 16 - 885647 886135 SUTs SUT845 SUT845 bothEndsMapped Manual
ST7268 16 - 930207 931231 SUTs SUT846 SUT846 bothEndsMapped Manual
ST7270 16 - 935951 937263 SUTs SUT847 SUT847 bothEndsMapped Manual
